plotID_x,treeID,Species,N,C,CN,N_mass,C_mass,P,NP,CP,K,Mg,Ca,Na,Fe,Al,Mn,Si,forest,plotID_y,meanWD,predHeight18,predHeight20,DBH18,DBH20,TreeBA,BA per Ha,name
UPL5,3161,Monodora Angolensis,3.038,43.464,14.305,30380,434640,1122.83,27.05663368,387.0933267,12876.77,2550.27,6058.13,49.77,181.17,115.47,437.99,258.81,Kibale,UPL5,0.49,17.7277607,17.92928643,38.0,41.0,0.13202574,0.825160875,Monodora Angolensis
UPL5,3162,Bosquecia Phaberas,3.098,45.8,14.784,30980,458000,1827.97,16.94776172,250.5511578,28265.4,5068.92,7576.7,19.76,171.93,308.29,349.79,339.9,Kibale,UPL5,0.5139,20.36570991,20.284436,53.5,55.0,0.2375835,1.484896875,Bosqueia Phoberos
UPL5,3163,Chryssophylum Albidum,2.928,49.174,16.791,29280,491740,1182.72,24.75649351,415.7704275,16823.77,2495.33,5096.92,55.1,226.31,177.11,135.79,452.62,Kibale,UPL5,0.6023,12.77697474,13.5560752,20.3,24.1,0.045616817,0.285105109,Chrysophyllum  Albidum
UPL5,3171,Funtumia Latifolia,2.049,69.992,34.155,20490,699920,963.06,21.27593296,726.7667643,18690.16,3774.97,8058.8,62.19,301.55,116.85,405.2,2548.06,Kibale,UPL5,0.424,11.27344051,11.3977803,16.6,18.3,0.026302261,0.164389129,Funtumia Latifolia
UPL5,3175,Ehretia Cymosariter,1.675,41.73,24.907,16750,417300,5127.39,3.266769253,81.38643637,26334.89,5050.06,11297.71,91.21,231.98,132.84,25.78,1048.87,Kibale,UPL5,0.5195,20.91973605,20.96281925,57.7,60.1,0.283687265,1.773045409,Ehretia Cymosariter
UPL5,3181,Celtis Durandii,5.867,43.266,7.374,58670,432660,1733.12,33.85224335,249.6422637,27160.33,1200.86,8617.05,61.63,270.8,102.72,26.15,967.41,Kibale,UPL5,0.45,9.659680677,10.39935748,13.2,16.0,0.02010624,0.125664,Celtis Durandii
UPL5,3184,Tabernaemontana Holistii,3.005,44.786,14.902,30050,447860,3051.23,9.848487331,146.780151,21153.49,3621.62,5336.72,56.65,519.61,173.85,128.93,1058.75,Kibale,UPL5,0.5261,8.40810719,8.943196723,10.9,13.0,0.01327326,0.082957875,Taberemonta Holistii
UPL5,3188,Pseudospondias Microcarpa,1.815,40.215,22.156,18150,402150,1415.33,12.8238644,284.1386814,6427.88,3726.59,19619.62,231.7,575.4,193.09,13.52,1562.08,Kibale,UPL5,0.5139,19.858963,19.96599492,50.0,52.8,0.218956954,1.36848096,Pseudospondias Microcarpa
UPL5,3192,Uvariopsis Congnesis,2.764,42.304,15.308,27640,423040,975.75,28.326928,433.5536767,12129.51,3561.9,12633.25,103.13,144.78,111.06,545.39,394.67,Kibale,UPL5,0.5139,12.81453419,14.20243703,20.4,26.1,0.053502233,0.334388959,Uvariopsis Congensis
UPL10,3215,Celtis Durandii,2.019,32.434,16.068,20190,324340,946.45,21.33234719,342.6911089,4253.16,2829.6,22017.53,208.37,204.48,173.32,288.22,1187.93,Kibale,UPL10,0.45,13.21810082,13.18105419,21.5,23.0,0.04154766,0.259672875,Celtis Durandii
UPL10,3225,Rauwolfia Vomitoria,2.551,44.043,17.262,25510,440430,1972.92,12.93007319,223.2376376,21813.14,2103.05,8894.42,38.27,91.85,44.01,26.79,933.84,Kibale,UPL10,0.4863,8.465645526,9.400243832,11.0,13.9,0.015174713,0.094841959,Rouvolfia Vomitoria
UPL10,3226,Chryssophylum Albidum,2.83,50.335,17.786,28300,503350,1107.87,25.54451335,454.3403107,22052.14,2171.73,19706.29,403.73,254.48,221.96,30.61,2550.59,Kibale,UPL10,0.6023,14.42728913,14.68916611,25.1,27.7,0.060262957,0.376643479,Chrysophyllum  Albidum
UPL10,3227,Margrituria,2.941,63.458,21.576,29410,634580,675.56,43.53425306,939.3392149,8790.1,2059.69,6165.49,48.53,132.01,106.77,58.24,180.54,Kibale,UPL10,0.5536,18.13293248,18.12686262,40.0,42.0,0.13854456,0.8659035,Uvariopsis Congensis
UPL10,3230,Aphania Senegalensis,2.109,46.178,21.897,21090,461780,1259.1,16.75005957,366.7540307,8370.21,1652.45,7066.76,53.99,161.97,104.12,107.98,291.15,Kibale,UPL10,0.5536,13.67352445,13.58945749,22.8,24.2,0.045996166,0.287476035,Aphania Senegalensis
UPL11,3232,Uvariopsis Congnesis,3.466,44.618,12.874,34660,446180,1296.37,26.73619414,344.1764311,10785.39,3099.92,9271.39,365.25,158.97,134.37,236.56,1334.22,Kibale,UPL11,0.5368,8.115798965,9.499352697,10.4,14.1,0.015614537,0.097590859,Uvariopsis Congensis
UPL11,3234,Funtumia Latifolia,1.748,48.022,27.473,17480,480220,940.15,18.59277775,510.7908313,4450.06,1037.2,1817.63,12.13,268.9,161.75,202.18,843.11,Kibale,UPL11,0.424,14.26874311,14.50964454,24.6,27.1,0.057680561,0.360503509,Funtumia Latifolia
UPL11,3236,Banquetredendron Oblanceolatum,1.892,46.433,24.538,18920,464330,931.34,20.31481521,498.5612129,8563.18,1787.06,10175.12,107.46,193.03,179.1,59.7,302.49,Kibale,UPL11,0.5368,13.39593246,13.81993013,22.0,24.9,0.048695585,0.304347409,Bequaetiodendron Oblanceolatum
UPL11,3237,Chryssophylum Albidum,2.791,74.227,26.593,27910,742270,934.83,29.85569569,794.0160243,14338.65,1751.07,5676.17,65.22,221.35,156.13,73.13,533.62,Kibale,UPL11,0.6023,17.11972682,17.28157444,35.2,37.9,0.112815641,0.705097759,Chrysophyllum  Albidum
UPL11,3239,Banquetredendron Oblanceolatum,1.554,46.418,29.878,15540,464180,8.05,1930.434783,57662.1118,112.63,23.97,64.07,0.8,1.81,1.26,0.65,7.24,Kibale,UPL11,0.5368,14.17223856,14.47937939,24.3,27.0,0.05725566,0.357847875,Bequaetiodendron Oblanceolatum
UPL11,3240,Uvariopsis Congnesis,3.169,42.201,13.318,31690,422010,1281.1,24.73655452,329.4122239,17074.05,2540.22,11368.04,145.9,157.89,107.92,135.9,1375.04,Kibale,UPL11,0.5368,8.350264765,8.943196723,10.8,13.0,0.01327326,0.082957875,Uvariopsis Congensis
UPL11,3243,Banquetredendron Oblanceolatum,3.32,38.066,11.465,33200,380660,1306.47,25.41198803,291.365282,41414.18,10567.47,36549.32,221.4,464.75,309.17,225.39,566.47,Kibale,UPL11,0.5368,10.20986927,9.887248637,14.3,14.9,0.017436665,0.108979159,Bequaetiodendron Oblanceolatum
UPL11,3244,Uvariopsis Congnesis,3.454,43.259,12.526,34540,432590,1338.71,25.80095764,323.1394402,17059.17,2313.74,10114.02,139.57,202.48,147.43,96.32,1495.97,Kibale,UPL11,0.5368,8.465645526,9.982147049,11.0,15.1,0.017907905,0.111924409,Uvariopsis Congensis
UPL11,3247,Bersama Abyssinica,1.788,40.904,22.877,17880,409040,1274.31,14.03112273,320.9893982,4463.99,3645.07,26037.33,308.8,207.17,152.45,50.82,1571.39,Kibale,UPL11,0.6175,13.9096878,14.74823009,23.5,27.9,0.061136321,0.382102009,Bersama Abyssinica
UPL11,3248,Tabernaemontana Holistii,2.25,71.394,31.733,22500,713940,957.15,23.50728726,745.9018963,16481.69,2682.75,5812.95,60.31,171.2,126.45,202.32,597.25,Kibale,UPL11,0.5261,7.876242664,8.57464703,10.0,12.3,0.011882317,0.074264479,Taberemonta Holistii
UPL11,3265,Uvariopsis Congnesis,3.516,45.236,12.866,35160,452360,1252.17,28.07925441,361.2608512,25014.47,2149.33,6050.55,88.75,94.54,44.38,727.38,526.72,Kibale,UPL11,0.5368,10.20986927,10.39935748,14.3,16.0,0.02010624,0.125664,Uvariopsis Congensis
UPL11,3266,Celtis Durandii,3.676,37.266,10.139,36760,372660,900.21,40.8349163,413.9700736,15694.24,2208.89,5381.45,77.33,228.03,212.16,79.31,1056.86,Kibale,UPL11,0.45,9.556477238,11.23071983,13.0,17.9,0.025165001,0.157281259,Celtis Durandii
UPL11,3267,Chryssophylum Albidum,2.894,50.111,17.316,28940,501110,1452.41,19.92550313,345.019657,8765.35,1291.9,12092.98,101.79,299.49,172.25,78.3,448.25,Kibale,UPL11,0.6023,14.85656825,15.06635589,26.5,29.0,0.06605214,0.412825875,Chrysophyllum  Albidum
UPL11,3268,Aphania Senegalensis,2.137,64.211,30.052,21370,642110,1270.5,16.82014955,505.399449,16870.46,3240.88,18335.82,133.21,369.82,163.04,53.68,703.85,Kibale,UPL11,0.5368,10.20986927,11.80414182,14.3,19.3,0.029255365,0.182846029,Aphania Senegalensis
UPL11,3272,Dasylepis Eggelingii,2.686,42.079,15.669,26860,420790,2009.78,13.36464688,209.371175,13846.92,2915.88,7809.6,61.87,163.66,123.74,331.3,305.36,Kibale,UPL11,0.64,8.522882473,9.449907293,11.1,14.0,0.01539384,0.0962115,Dasylepis Eggelingii
UPL11,3274,Uvariopsis Congnesis,3.519,44.926,12.766,35190,449260,1744.42,20.17289414,257.5411885,8648.75,4141.06,17428.72,310.68,293.31,156.3,77.19,578.9,Kibale,UPL11,0.5368,11.78681352,11.76421196,17.8,19.2,0.028952986,0.18095616,Uvariopsis Congensis
UPL11,3275,Celtis Durandii,2.663,36.767,13.805,26630,367670,1301.18,20.46603852,282.5665934,9852.95,2628.11,26558.4,360.45,534.73,251.52,65.36,1418.03,Kibale,UPL11,0.45,23.49180259,23.52743302,85.0,87.0,0.59446926,3.715432875,Celtis Durandii
UPL6,3277,Uvariopsis Congnesis,3.713,44.716,12.044,37130,447160,1021.41,36.35170989,437.7869807,17313.52,5183.58,11839.84,86.63,155.12,108.79,1118.11,1621.76,Kibale,UPL6,0.5193,12.58691854,13.31910773,19.8,23.4,0.043005362,0.268783515,Uvariopsis Congensis
UPL6,3278,Ritchiea Albersii,2.228,48.366,21.707,22280,483660,1283.56,17.35797314,376.8113684,17380.98,3277.77,19968.06,259.51,475.1,251.52,55.89,1722.73,Kibale,UPL6,0.5193,11.31724627,11.31458081,16.7,18.1,0.025730489,0.160815559,Ritchiea Albersii
UPL6,3279,Banquetredendron Oblanceolatum,1.668,65.638,39.353,16680,656380,1213.95,13.74026937,540.6977223,16556.68,3471.68,7924.74,100.22,94.54,35.93,32.15,943.56,Kibale,UPL6,0.5193,18.30794781,17.98911586,40.9,41.3,0.133964893,0.837280579,Bequaetiodendron Oblanceolatum
UPL6,3281,Funtumia Latifolia,1.699,48.452,28.514,16990,484520,1066.88,15.92494001,454.1466707,5604.12,957.0,1328.6,9.99,129.86,69.93,145.85,447.53,Kibale,UPL6,0.424,14.64456776,14.47937939,25.8,27.0,0.05725566,0.357847875,Funtumia Latifolia
UPL6,3287,Trema Orientalis,2.346,43.632,18.598,23460,436320,1806.85,12.9839223,241.4810305,19468.51,2883.78,6517.43,69.8,221.37,89.74,55.84,1039.04,Kibale,UPL6,0.3453,18.42222081,18.37598491,41.5,43.3,0.147253861,0.920336629,Trema Orientalis
UPL6,3289,Trema Orientalis,-9999.0,-9999.0,-9999.0,-99990000,-99990000,1189.28,-84076.07964,-84076.07964,13900.49,2601.63,9503.31,234.45,320.69,345.68,266.41,1202.95,Kibale,UPL6,0.3453,12.62523424,13.18105419,19.9,23.0,0.04154766,0.259672875,Trema Orientalis
UPL6,3308,Frema Orientalis,2.927,44.302,15.135,29270,443020,1222.15,23.94959702,362.4923291,19136.97,6234.84,8468.55,9.4,86.49,351.6,116.57,148.54,Kibale,UPL6,0.3453,16.43383801,16.85606908,32.3,36.0,0.10178784,0.636174,Trema Orientalis
UPL6,3310,Funtumia Latifolia,2.339,48.429,20.703,23390,484290,2314.38,10.10637838,209.252586,24756.6,3262.05,7260.32,38.44,159.55,71.12,136.48,1703.11,Kibale,UPL6,0.424,14.23669098,14.17114984,24.5,26.0,0.05309304,0.3318315,Funtumia Latifolia
UPL6,3312,Uvariopsis Congnesis,3.15,41.389,13.138,31500,413890,1447.41,21.76301117,285.952149,9570.45,4901.7,15766.26,173.21,384.25,173.21,97.56,1521.08,Kibale,UPL6,0.5193,13.25394059,13.14623369,21.6,22.9,0.041187161,0.257419759,Uvariopsis Congensis
UPL6,3313,Celtis Durandii,2.431,35.845,14.746,24310,358450,1340.81,18.13083136,267.3383999,7955.12,5669.94,27577.37,336.61,542.31,276.76,57.97,1466.11,Kibale,UPL6,0.45,19.97868658,19.84600154,50.8,52.0,0.21237216,1.327326,Celtis Durandii
UPL6,3314,Chryssophylum Albidum,2.686,49.086,18.275,26860,490860,1961.24,13.69541719,250.2804348,12085.27,1866.28,4269.38,23.26,122.09,50.39,455.43,294.57,Kibale,UPL6,0.6023,13.03680834,12.79107983,21.0,21.9,0.037668569,0.235428559,Chrysophyllum  Albidum
UPL6,3315,Celtis Durandii,2.961,38.3,12.933,29610,383000,1562.91,18.94542872,245.0556974,22860.78,3458.36,17888.41,207.35,999.56,461.64,88.02,1664.63,Kibale,UPL6,0.45,17.36457713,17.12746248,36.3,37.2,0.108686794,0.67929246,Celtis Durandii
UPL6,3335,Banquetredendron Oblanceolatum,2.326,47.285,20.332,23260,472850,1262.52,18.42347052,374.5287203,15364.26,2112.63,20649.74,79.76,342.38,202.31,361.83,957.11,Kibale,UPL6,0.5193,17.83122493,17.68506074,38.5,39.8,0.124410502,0.777565635,Bequaetiodendron Oblanceolatum
UPL6,3339,Banquetredendron Oblanceolatum,2.096,47.663,22.735,20960,476630,2879.23,7.279724093,165.5407869,44789.52,2085.57,11256.95,133.92,785.78,293.44,57.11,1028.01,Kibale,UPL6,0.5193,9.293988599,9.046360581,12.5,13.2,0.01368481,0.08553006,Bequaetiodendron Oblanceolatum
UPL6,3350,Banquetredendron Oblanceolatum,1.863,46.373,24.889,18630,463730,1137.05,16.38450376,407.836067,11591.28,2369.01,6227.6,54.24,102.66,60.05,428.09,207.26,Kibale,UPL6,0.5193,7.936619198,8.413030085,10.1,12.0,0.01130976,0.070686,Bequaetiodendron Oblanceolatum
UPL12,3356,Uvariopsis Congnesis,3.438,45.476,13.229,34380,454760,1153.42,29.80700872,394.2709507,17029.27,2444.8,11614.7,149.45,208.84,149.45,162.86,2385.4,Kibale,UPL12,0.5247,8.860122003,8.57464703,11.7,12.3,0.011882317,0.074264479,Uvariopsis Congensis
UPL12,3357,Uvariopsis Congnesis,3.273,43.313,13.233,32730,433130,2013.2,16.25769919,215.1450427,20510.86,3822.86,10160.71,106.81,338.56,106.81,334.53,1690.77,Kibale,UPL12,0.5247,8.748869202,8.839095162,11.5,12.8,0.012867994,0.08042496,Uvariopsis Congensis
UPL12,3360,Chryssophylum Albidum,2.816,49.032,17.41,28160,490320,890.79,31.612389,550.4327619,6766.6,3327.15,11450.87,85.65,512.02,215.08,70.43,317.87,Kibale,UPL12,0.6023,8.748869202,8.994895008,11.5,13.1,0.013478249,0.084239059,Chrysophyllum  Albidum
UPL12,3365,Celtis Durandii,2.255,35.511,15.75,22550,355110,870.09,25.91685918,408.1301934,7629.41,3444.11,20630.41,312.19,366.57,336.35,114.8,2777.44,Kibale,UPL12,0.45,16.4831314,16.47935019,32.5,34.4,0.092941094,0.58088184,Celtis Durandii
UPL12,3366,Uvariopsis Congnesis,2.297,44.848,19.521,22970,448480,2101.07,10.93252486,213.4531453,21653.55,2423.44,5427.14,51.2,210.49,106.19,39.82,1558.74,Kibale,UPL12,0.5247,22.46152867,22.40033783,72.1,73.3,0.421986781,2.637417379,Uvariopsis Congensis
UPL12,3370,Banquetredendron Oblanceolatum,1.892,45.964,24.295,18920,459640,1098.68,17.2206648,418.3565733,11725.04,695.64,3369.67,25.19,329.41,197.65,29.07,434.05,Kibale,UPL12,0.5247,12.85194529,13.18105419,20.5,23.0,0.04154766,0.259672875,Bequaetiodendron Oblanceolatum
UPL12,3372,Chryssophylum Albidum,2.693,49.127,18.245,26930,491270,621.54,43.32786305,790.407697,6345.54,662.33,1687.87,77.69,229.19,143.73,54.38,2134.6,Kibale,UPL12,0.6023,17.51630383,17.51774791,37.0,39.0,0.11945934,0.746620875,Chrysophyllum  Albidum
UPL12,3373,Aphania Senegalensis,2.029,43.556,21.463,20290,435560,1319.63,15.37552193,330.0622144,9116.01,5987.27,20413.12,422.91,199.71,129.22,127.26,497.31,Kibale,UPL12,0.5247,10.82457835,11.68388819,15.6,19.0,0.02835294,0.177205875,Aphania Senegalensis
UPL12,3376,Funtumia Latifolia,1.838,47.823,26.021,18380,478230,934.91,19.65964638,511.5251735,4404.34,1218.93,2051.28,27.61,244.58,153.85,311.64,457.59,Kibale,UPL12,0.424,18.98378622,18.86716176,44.6,46.0,0.16619064,1.0386915,Funtumia Latifolia
UPL12,3377,Banquetredendron Oblanceolatum,1.741,46.444,26.678,17410,464440,941.94,18.48313056,493.067499,9229.41,1627.34,8581.22,72.46,178.2,142.96,45.04,252.62,Kibale,UPL12,0.5247,16.4831314,16.35797559,32.5,33.9,0.090258953,0.564118459,Bequaetiodendron Oblanceolatum
UPL12,3378,Chryssophylum Albidum,3.153,49.876,15.82,31530,498760,1627.96,19.36779773,306.3711639,11163.97,3029.82,9775.31,105.52,171.46,126.24,88.56,770.64,Kibale,UPL12,0.6023,15.00487567,15.17929308,27.0,29.4,0.067886834,0.424292715,Chrysophyllum  Albidum
UPL12,3390,Banquetredendron Oblanceolatum,1.719,46.545,27.081,17190,465450,1088.68,15.78976375,427.5360988,4782.57,1538.62,10752.23,118.51,226.98,190.82,120.52,315.36,Kibale,UPL12,0.5247,13.43109279,13.48896117,22.1,23.9,0.044862833,0.280392709,Bequaetiodendron Oblanceolatum
UPL12,3393,Tabernaemontana Holistii,2.435,63.452,26.06,24350,634520,1449.66,16.79704207,437.7026337,15681.23,6289.64,11092.6,13.64,101.32,227.97,1046.32,249.4,Kibale,UPL12,0.5261,9.710906784,9.887248637,13.3,14.9,0.017436665,0.108979159,Taberemonta Holistii
UPL12,3395,Funtumia Latifolia,2.24,48.18,21.508,22400,481800,2053.37,10.90889611,234.6386672,26540.75,2235.46,8705.51,114.29,114.29,44.55,19.37,627.63,Kibale,UPL12,0.424,15.40692321,15.37353345,28.4,30.1,0.071158025,0.444737659,Funtumia Latifolia
UPL3,3399,Cheatachme Aristata,2.801,38.155,13.62,28010,381550,1365.3,20.51563759,279.4623892,23984.94,3717.43,17035.57,338.85,194.19,112.95,59.45,970.97,Kibale,UPL3,0.5787,14.55210658,14.53981032,25.5,27.2,0.058107034,0.36316896,Cheatacme Aristata
UPL3,3413,Harrisonia Abyssinica,1.975,45.772,23.172,19750,457720,1573.73,12.54980206,290.8504,14219.93,1847.68,18080.44,120.46,613.95,254.52,71.89,880.12,Kibale,UPL3,0.785,15.15066004,15.67032477,27.5,31.2,0.076453978,0.47783736,Harrisonia Abyssinica
UPL3,3425,Ficus Brachypus,2.093,41.909,20.021,20930,419090,1254.0,16.69059011,334.2025518,7938.16,1349.43,10207.57,62.99,536.34,229.04,72.53,313.02,Kibale,UPL3,0.4055,21.20070509,21.23204059,60.0,62.3,0.304836517,1.905228229,Ficus Brachypus
UPL3,3429,Banquetredendron Oblanceolatum,2.077,46.046,22.172,20770,460460,1381.37,15.03579779,333.3357464,17053.53,1950.84,9929.3,38.48,240.49,155.84,515.61,871.53,Kibale,UPL3,0.5787,8.804638542,8.839095162,11.6,12.8,0.012867994,0.08042496,Bequaetiodendron Oblanceolatum
UPL7,3488,Diospyros Abyssinica,2.641,47.582,18.019,26410,475820,1341.31,19.68970633,354.7427515,15662.32,1194.23,13311.11,178.45,458.87,309.83,119.62,1466.81,Kibale,UPL7,0.6,17.29858966,17.10519763,36.0,37.1,0.108103241,0.675645259,Diospyros Abyssinica
UPL7,3489,Pterygota Mildbraedii,2.464,47.315,19.202,24640,473150,1188.5,20.73201515,398.1068574,12190.94,2123.72,16635.17,101.32,216.27,146.13,245.49,535.8,Kibale,UPL7,0.6,13.3606379,13.75464672,21.9,24.7,0.047916469,0.299477929,Diospyros Abyssinica
UPL7,3490,Teclea Nobilis,2.014,40.575,20.143,20140,405750,1039.77,19.36966829,390.2305318,11452.96,3103.78,26339.48,100.87,219.2,180.41,102.81,1119.3,Kibale,UPL7,0.745,11.14086469,,16.3,,0.0,0.0,Teclea Nobilis
UPL7,3491,Diospyros Abyssinica,2.976,48.274,16.22,29760,482740,1228.19,24.23077863,393.0499353,5056.68,934.45,1462.79,11.83,185.31,134.06,238.54,818.14,Kibale,UPL7,0.6,9.079246074,9.400243832,12.1,13.9,0.015174713,0.094841959,Diospyros Abyssinica
UPL7,3493,Diospyros Abyssinica,2.19,49.032,22.389,21900,490320,1077.41,20.32652379,455.0913765,11126.65,4561.75,23265.71,189.09,155.6,128.03,466.81,490.45,Kibale,UPL7,0.6,12.07440291,12.42277508,18.5,20.9,0.034307057,0.214419109,Diospyros Abyssinica
UPL7,3497,Cheatachme Aristata,2.205,56.794,25.752,22050,567940,1092.68,20.17974155,519.7679101,15705.37,2675.12,5912.2,44.88,146.34,107.32,130.73,495.61,Kibale,UPL7,0.612,14.55210658,15.03789655,25.5,28.9,0.065597393,0.409983709,Cheatacme Aristata
UPL7,3501,Diospyros Abyssinica,2.978,47.818,16.057,29780,478180,1599.76,18.61529229,298.9073361,12891.84,2710.82,10721.59,89.76,229.39,145.61,999.35,552.54,Kibale,UPL7,0.6,10.20986927,11.68388819,14.3,19.0,0.02835294,0.177205875,Diospyros Abyssinica
UPL7,3502,Strombosia Scheffleri,3.128,43.448,13.89,31280,434480,2361.71,13.24464054,183.9683958,20810.1,4884.45,13031.16,101.39,268.38,107.35,495.01,272.35,Kibale,UPL7,0.584,8.292115516,9.400243832,10.7,13.9,0.015174713,0.094841959,Strombosia Scheffleri
UPL7,3503,Diospyros Abyssinica,2.674,47.466,17.75,26740,474660,1018.53,26.25352223,466.0245648,17519.49,3575.98,7368.63,93.15,417.13,356.38,277.41,573.05,Kibale,UPL7,0.6,7.996668776,8.994895008,10.2,13.1,0.013478249,0.084239059,Diospyros Abyssinica
UPL7,3522,Chryssophylum Albidum,2.841,45.955,16.175,28410,459550,1071.69,26.50953167,428.808704,6770.06,2210.25,6211.0,22.29,139.3,76.15,365.9,579.49,Kibale,UPL7,0.6023,10.54542598,11.27273353,15.0,18.0,0.02544696,0.1590435,Chrysophyllum  Albidum
UPL7,3550,Uvariopsis Congnesis,3.528,43.825,12.422,35280,438250,1552.99,22.71746759,282.1975673,20080.36,3320.94,9410.35,66.3,182.82,68.31,385.74,1557.01,Kibale,UPL7,0.612,8.860122003,10.26204254,11.7,15.7,0.019359325,0.120995779,Uvariopsis Congensis
UPL7,3551,Monodora Angolensis,3.204,44.532,13.899,32040,445320,3143.93,10.19106659,141.644375,26600.67,3741.83,14137.79,79.19,164.32,108.89,122.75,465.25,Kibale,UPL7,0.49,19.18898189,19.04062419,45.8,47.0,0.17349486,1.084342875,Monodora Angolensis
UPL7,3552,Drypetes Ugendensis,2.591,41.645,16.075,25910,416450,2072.69,12.50066339,200.9224727,20888.15,2808.61,5191.79,44.36,211.7,54.44,66.54,1399.26,Kibale,UPL7,0.6945,9.556477238,10.75727235,13.0,16.8,0.02216713,0.13854456,Drypetes Ugendensis
UPL8,3588,Diospyros Abyssinica,2.862,47.186,16.489,28620,471860,1229.03,23.28665696,383.9287894,14473.27,4024.58,13661.72,64.38,224.35,107.3,981.27,468.2,Kibale,UPL8,0.6,9.399762741,9.887248637,12.7,14.9,0.017436665,0.108979159,Diospyros Abyssinica
UPL8,3589,Teclea Nobilis,2.602,41.962,16.129,26020,419620,1023.52,25.42207285,409.9773331,10785.27,2977.89,6910.79,70.52,223.64,193.42,112.83,481.54,Kibale,UPL8,0.745,9.761885204,10.88848856,13.4,17.1,0.022965881,0.143536759,Teclea Nobilis
UPL8,3597,Uvariopsis Congnesis,3.671,43.213,11.772,36710,432130,1238.58,29.63877989,348.8914725,17707.45,2832.72,7023.2,76.19,214.9,156.29,132.84,695.48,Kibale,UPL8,0.5775,12.43210347,12.46021926,19.4,21.0,0.03463614,0.216475875,Uvariopsis Congensis
UPL8,3605,Pterygota Mildbraedii,2.773,45.821,16.522,27730,458210,1483.57,18.6913998,308.8563398,15925.72,2240.5,17261.95,125.15,129.18,94.87,756.93,322.96,Kibale,UPL8,0.5395,10.45066057,10.39935748,14.8,16.0,0.02010624,0.125664,Pterygota Mildbraedii
UPL8,3606,Teclea Nobilis,2.825,42.262,14.96,28250,422620,1129.04,25.021257,374.3180047,13811.52,2254.03,21674.34,58.68,196.27,129.5,596.89,1244.37,Kibale,UPL8,0.745,9.863107005,10.26204254,13.6,15.7,0.019359325,0.120995779,Teclea Nobilis
UPL8,3611,Tabernaemontana Holistii,2.595,62.347,24.029,25950,623470,1481.2,17.51957872,420.9222252,12099.0,2657.33,7991.17,234.08,249.42,151.57,141.98,894.09,Kibale,UPL8,0.5261,10.3068592,10.84492777,14.5,17.0,0.02269806,0.141862875,Taberemonta Holstii
UPL8,3613,Uvariopsis Congnesis,3.182,42.321,13.299,31820,423210,1447.27,21.98622234,292.4195209,16375.15,4248.51,11745.77,55.22,129.49,59.03,89.5,1725.3,Kibale,UPL8,0.5775,8.292115516,8.839095162,10.7,12.8,0.012867994,0.08042496,Uvariopsis Congensis
UPL8,3614,Monodora Angolensis,2.695,41.138,15.263,26950,411380,1033.13,26.08577817,398.1880305,7106.45,888.06,2938.64,11.76,129.39,86.26,562.63,511.66,Kibale,UPL8,0.49,15.6555898,15.61711123,29.3,31.0,0.07547694,0.471730875,Monodora Angolensis
UPL8,3640,Chryssophylum Albidum,3.127,48.781,15.6,31270,487810,948.53,32.96680126,514.2799911,4785.92,1641.1,4450.93,18.82,259.72,184.44,715.16,784.79,Kibale,UPL8,0.6023,12.9632979,12.49752494,20.8,21.1,0.034966793,0.218542459,Chrysophyllum  Albidum
UPL8,3642,Uvariopsis Congnesis,3.689,43.726,11.853,36890,437260,1164.86,31.66904177,375.3755816,11455.11,2403.25,10537.93,48.37,141.25,106.42,654.02,239.94,Kibale,UPL8,0.5775,9.347006901,9.694984499,12.6,14.5,0.016513035,0.103206469,Uvariopsis Congensis
